지역,아파트,면적,층,가격
서울특별시 중랑구 신내동,신내우디안1단지,101.65,10,66900
서울특별시 중랑구 신내동,신내우디안1단지,101.65,12,65800
서울특별시 중랑구 신내동,신내우디안1단지,59.99,14,52800
서울특별시 중랑구 신내동,신내우디안1단지,84.79,5,59000
서울특별시 중랑구 신내동,신내우디안1단지,84.94,13,61200
서울특별시 중랑구 신내동,신내우디안1단지,84.65,9,60500
서울특별시 중랑구 신내동,영풍마드레빌,84.8485,6,55500
서울특별시 중랑구 신내동,중앙하이츠,84.97,1,41000
서울특별시 중랑구 신내동,중앙하이츠,84.97,5,43000
서울특별시 중랑구 신내동,중앙하이츠,84.97,9,44300
서울특별시 중랑구 신내동,중앙하이츠,84.97,10,46700
서울특별시 중랑구 신내동,화성,66.96,4,45600
서울특별시 중랑구 신내동,화성,66.96,4,48000
서울특별시 중랑구 중화동,강오(B동),71.86,3,34300
서울특별시 중랑구 중화동,강오(B동),70.06,7,33000
서울특별시 중랑구 중화동,삼익,80.58,5,40000
서울특별시 중랑구 중화동,중화동건영아파트,59.94,12,27000
서울특별시 중랑구 중화동,한솔e(A동),71.34,3,34000
서울특별시 중랑구 중화동,한신1차,59.76,25,45500
서울특별시 중랑구 중화동,한신1차,59.76,24,45700
서울특별시 중랑구 중화동,한신2,59.76,12,44300
세종특별자치시 고운동,가락마을 20단지(호반베르디움5차),84.9895,18,30800
세종특별자치시 고운동,가락마을 2단지,107.1433,5,46000
세종특별자치시 고운동,가락마을11단지(중흥에듀카운티),59.9907,15,22800
세종특별자치시 고운동,가락마을11단지(중흥에듀카운티),59.9907,25,23500
세종특별자치시 고운동,가락마을15단지(중흥파크뷰),84.9894,2,29500
세종특별자치시 고운동,가락마을17단지(골드클래스),59.9159,9,23900
세종특별자치시 고운동,가락마을17단지(골드클래스),59.9159,10,24000
